fecha,categoria,producto,region,cantidad,monto
2025-05-19,Hogar,Vela,Rosario,6,21277.96
2025-05-03,Juguetes,Rompecabezas,GBA Sur,4,87538.32
2025-06-21,Juguetes,Pelota,GBA Sur,7,24488.0
2025-12-09,Indumentaria,Medias,GBA Norte,5,72399.75
2025-04-08,Hogar,Vela,Rosario,8,29581.68
2025-10-25,Juguetes,Rompecabezas,CABA,5,65488.75
2025-11-23,Indumentaria,Pantalon,Rosario,6,71305.11
2025-04-04,Alimentos,Fideos,GBA Norte,5,35855.09
2025-10-18,Alimentos,Galletitas,GBA Sur,2,14024.25
2025-05-10,Electronica,Teclado,Rosario,1,88564.21
2025-02-04,Indumentaria,Campera,Cordoba,5,41473.69
2025-09-19,Juguetes,Pelota,GBA Norte,7,24647.41
2025-11-18,Alimentos,Galletitas,CABA,7,43396.77
2025-06-10,Electronica,Cargador,GBA Norte,1,11939.58
2025-01-22,Electronica,Mouse,CABA,5,49815.67
2025-03-07,Electronica,Teclado,GBA Norte,1,4554.43
2025-01-06,Electronica,Mouse,Rosario,5,65041.9
2025-08-09,Indumentaria,Pantalon,GBA Norte,5,56029.76
2025-10-10,Hogar,Lampara,GBA Norte,6,3042.91
2025-04-23,Indumentaria,Zapatillas,GBA Norte,1,49212.3
2025-03-24,Electronica,Parlante,Mendoza,5,55657.77
2025-09-06,Electronica,Auriculares,GBA Norte,4,76239.02
2025-05-04,Alimentos,Galletitas,GBA Norte,4,80377.78
2025-05-24,Electronica,Auriculares,GBA Norte,7,60733.38
2025-10-24,Juguetes,Pelota,Cordoba,2,19991.52
2025-02-11,Alimentos,Yerba,Cordoba,7,14384.31
2025-11-11,Alimentos,Cafe,Rosario,4,69089.97
2025-12-11,Alimentos,Yerba,Rosario,1,31463.7
2025-09-13,Juguetes,Cartas,Cordoba,4,75601.49
2025-07-10,Indumentaria,Remera,Rosario,7,75487.64
2025-03-28,Alimentos,Aceite,GBA Norte,7,28964.85
2025-05-21,Indumentaria,Campera,GBA Norte,8,34770.52
2025-01-13,Juguetes,Rompecabezas,Mendoza,8,63084.7
2025-01-12,Alimentos,Galletitas,GBA Sur,1,32997.33
2025-09-09,Alimentos,Yerba,Cordoba,5,8962.02
2025-06-28,Indumentaria,Campera,GBA Sur,5,82132.28
2025-09-03,Indumentaria,Pantalon,GBA Norte,4,76974.58
2025-01-19,Alimentos,Fideos,CABA,2,68703.21
2025-12-29,Indumentaria,Remera,Rosario,1,62882.84
2025-05-09,Electronica,Parlante,GBA Sur,5,41325.97
2025-03-14,Alimentos,Fideos,GBA Norte,5,21388.89
2025-03-27,Juguetes,Muñeco,GBA Norte,1,78591.1
2025-10-21,Indumentaria,Campera,Rosario,7,42852.1
2025-03-27,Indumentaria,Remera,GBA Norte,2,54634.46
2025-02-04,Electronica,Mouse,GBA Norte,8,48521.85
2025-10-11,Hogar,Lampara,GBA Norte,3,48495.5
2025-05-06,Electronica,Mouse,GBA Norte,1,69205.12
2025-09-14,Juguetes,Muñeco,Cordoba,1,13010.47
2025-08-29,Indumentaria,Pantalon,GBA Norte,6,77690.26
2025-10-21,Hogar,Toalla,GBA Norte,2,41490.03
2025-05-08,Indumentaria,Medias,CABA,7,6969.59
2025-03-11,Electronica,Mouse,Cordoba,8,48071.48
2025-12-13,Alimentos,Galletitas,Rosario,8,65634.91
2025-11-28,Juguetes,Auto RC,Rosario,7,52395.0
2025-05-09,Juguetes,Pelota,GBA Norte,8,45780.58
2025-03-06,Electronica,Cargador,CABA,6,54382.04
2025-06-02,Electronica,Parlante,Cordoba,5,35048.93
2025-07-11,Electronica,Mouse,Cordoba,1,18684.55
2025-04-21,Alimentos,Aceite,Cordoba,3,78002.55
2025-11-29,Hogar,Toalla,GBA Norte,4,13666.06
2025-08-13,Hogar,Toalla,Cordoba,8,42505.07
2025-07-10,Indumentaria,Zapatillas,GBA Norte,1,38006.2
2025-05-06,Indumentaria,Remera,GBA Sur,6,34289.17
2025-08-27,Alimentos,Yerba,CABA,6,54243.05
2025-09-20,Juguetes,Pelota,CABA,8,84123.97
2025-02-04,Hogar,Almohada,GBA Norte,3,28620.42
2025-01-06,Electronica,Cargador,Mendoza,5,64288.35
2025-01-31,Electronica,Parlante,GBA Norte,6,57130.03
2025-01-13,Alimentos,Yerba,GBA Sur,8,72067.49
2025-06-27,Juguetes,Auto RC,GBA Sur,2,33749.11
2025-08-13,Alimentos,Yerba,Rosario,2,4217.88
2025-03-20,Alimentos,Fideos,Mendoza,5,64570.13
2025-03-15,Indumentaria,Pantalon,CABA,5,55901.82
2025-07-21,Indumentaria,Remera,CABA,3,27959.02
2025-04-10,Alimentos,Galletitas,GBA Norte,3,38165.43
2025-08-07,Juguetes,Cartas,GBA Sur,4,89147.94
2025-01-01,Electronica,Cargador,CABA,8,24630.18
2025-02-03,Indumentaria,Zapatillas,GBA Norte,8,83309.14
2025-02-28,Electronica,Teclado,GBA Sur,6,55895.05
2025-08-29,Hogar,Vela,Rosario,6,49765.36
2025-11-20,Hogar,Vela,GBA Norte,5,60429.92
2025-11-01,Indumentaria,Pantalon,CABA,5,39614.73
2025-06-18,Juguetes,Auto RC,Cordoba,7,87575.74
2025-01-27,Juguetes,Auto RC,GBA Sur,3,10478.22
2025-10-12,Indumentaria,Pantalon,GBA Norte,3,42326.93
2025-02-20,Juguetes,Cartas,GBA Sur,7,37725.41
2025-08-03,Juguetes,Auto RC,GBA Sur,3,8220.5
2025-11-16,Alimentos,Cafe,GBA Sur,1,83425.08
2025-08-12,Alimentos,Yerba,GBA Norte,1,37865.84
2025-06-20,Hogar,Sarten,GBA Sur,8,21975.73
2025-07-22,Juguetes,Rompecabezas,Cordoba,4,39279.4
2025-05-27,Indumentaria,Medias,GBA Norte,6,30913.9
2025-10-31,Alimentos,Cafe,CABA,1,8306.44
2025-03-18,Juguetes,Pelota,Cordoba,3,80795.74
2025-01-27,Electronica,Teclado,GBA Norte,5,3908.93
2025-07-07,Hogar,Vela,CABA,5,4598.26
2025-06-19,Electronica,Auriculares,Rosario,1,8328.78
2025-11-11,Electronica,Cargador,GBA Norte,8,80838.0
2025-02-25,Hogar,Vela,GBA Sur,2,55773.72
2025-11-10,Hogar,Lampara,CABA,5,42147.95
2025-03-22,Juguetes,Muñeco,Cordoba,5,54977.04
2025-01-17,Alimentos,Fideos,Mendoza,8,15489.78
2025-08-20,Hogar,Vela,GBA Sur,7,27135.14
2025-08-03,Indumentaria,Campera,Mendoza,4,30068.26
2025-08-25,Indumentaria,Pantalon,CABA,2,8071.33
2025-03-17,Electronica,Teclado,GBA Norte,2,14290.09
2025-05-25,Hogar,Almohada,Rosario,8,22293.61
2025-08-11,Alimentos,Cafe,Mendoza,5,60475.97
2025-12-30,Indumentaria,Zapatillas,Mendoza,3,4011.42
2025-07-20,Indumentaria,Campera,CABA,5,5353.18
2025-07-19,Indumentaria,Zapatillas,Cordoba,7,59591.32
2025-12-30,Hogar,Toalla,GBA Norte,7,73604.53
2025-12-04,Hogar,Vela,Mendoza,3,17372.61
2025-05-09,Alimentos,Cafe,Cordoba,6,78921.37
2025-03-17,Electronica,Cargador,GBA Norte,8,46637.81
2025-05-23,Indumentaria,Pantalon,Cordoba,1,4421.97
2025-11-20,Hogar,Almohada,Rosario,1,34199.13
2025-02-23,Alimentos,Galletitas,GBA Norte,6,19784.5
2025-12-15,Juguetes,Auto RC,Rosario,4,35771.43
2025-08-11,Electronica,Teclado,Mendoza,5,53596.79
2025-10-03,Alimentos,Cafe,GBA Sur,7,30601.88
2025-10-29,Electronica,Teclado,Cordoba,4,83685.31
2025-06-11,Juguetes,Rompecabezas,Cordoba,1,24558.34
2025-04-28,Juguetes,Auto RC,Cordoba,4,24617.57
2025-01-21,Indumentaria,Zapatillas,GBA Norte,7,36331.24
2025-01-25,Electronica,Mouse,Rosario,7,73483.8
2025-01-09,Juguetes,Auto RC,Rosario,8,60034.96
2025-10-25,Indumentaria,Medias,Mendoza,2,50159.97
2025-05-01,Alimentos,Galletitas,Mendoza,4,30244.28
2025-01-08,Alimentos,Cafe,GBA Sur,8,58569.03
2025-01-11,Electronica,Cargador,Mendoza,3,66060.48
2025-12-03,Hogar,Almohada,Cordoba,7,15405.67
2025-04-15,Indumentaria,Campera,CABA,5,69093.25
2025-06-08,Juguetes,Cartas,Mendoza,3,7104.49
2025-03-04,Electronica,Cargador,CABA,5,70301.17
2025-04-02,Electronica,Teclado,GBA Sur,8,11808.07
2025-09-19,Electronica,Teclado,Mendoza,2,55678.57
2025-07-02,Electronica,Mouse,GBA Norte,4,35521.38
2025-10-07,Hogar,Sarten,Rosario,2,72589.4
2025-02-02,Indumentaria,Pantalon,GBA Sur,4,15270.24
2025-09-03,Hogar,Sarten,GBA Sur,7,76962.05
2025-02-23,Juguetes,Pelota,GBA Norte,8,15909.55
2025-10-28,Electronica,Cargador,Mendoza,8,84107.86
2025-10-13,Alimentos,Yerba,GBA Sur,4,58184.94
2025-01-22,Electronica,Teclado,GBA Norte,6,1331.23
2025-01-09,Hogar,Almohada,Cordoba,1,67726.21
2025-06-11,Alimentos,Cafe,GBA Norte,2,76028.99
2025-10-31,Indumentaria,Zapatillas,Cordoba,6,50269.07
2025-03-03,Juguetes,Muñeco,Mendoza,5,29218.95
2025-10-02,Alimentos,Fideos,CABA,1,77420.47
2025-06-03,Indumentaria,Campera,Cordoba,5,89935.99
2025-06-24,Alimentos,Cafe,Rosario,8,33376.89
2025-06-07,Hogar,Toalla,CABA,5,3327.15
2025-06-17,Indumentaria,Remera,GBA Norte,2,83895.52
2025-07-05,Electronica,Auriculares,GBA Sur,6,69351.89
2025-03-05,Indumentaria,Medias,GBA Norte,2,52818.31
2025-04-29,Electronica,Mouse,GBA Sur,2,75890.58
2025-12-31,Juguetes,Cartas,Mendoza,5,49599.75
2025-02-21,Alimentos,Cafe,GBA Sur,7,82776.61
2025-02-17,Hogar,Almohada,Mendoza,2,5632.76
2025-02-18,Juguetes,Muñeco,CABA,1,80334.81
2025-08-29,Hogar,Toalla,Rosario,3,10513.29
2025-10-30,Juguetes,Rompecabezas,CABA,3,30731.59
2025-11-29,Juguetes,Muñeco,Mendoza,8,73290.09
2025-04-22,Indumentaria,Pantalon,Mendoza,4,86198.95
2025-07-28,Electronica,Parlante,GBA Sur,4,52325.48
2025-09-10,Juguetes,Rompecabezas,CABA,7,39245.36
2025-04-09,Juguetes,Auto RC,GBA Sur,7,13122.74
2025-10-24,Hogar,Almohada,GBA Norte,2,55858.25
2025-12-28,Alimentos,Fideos,Mendoza,1,54867.78
2025-02-28,Alimentos,Galletitas,GBA Norte,3,67463.92
2025-10-23,Indumentaria,Medias,CABA,4,87078.52
2025-03-09,Electronica,Cargador,GBA Norte,2,67294.33
2025-12-17,Alimentos,Aceite,GBA Norte,2,25612.87
2025-10-22,Electronica,Cargador,Mendoza,1,10858.92
2025-07-31,Electronica,Mouse,GBA Norte,3,40789.63
2025-11-28,Electronica,Mouse,GBA Sur,7,87975.25
2025-12-04,Juguetes,Auto RC,Cordoba,3,60017.66
2025-04-16,Alimentos,Fideos,GBA Norte,4,78425.65
2025-09-08,Alimentos,Fideos,Cordoba,1,5355.07
2025-08-10,Alimentos,Aceite,CABA,1,70543.98
2025-08-23,Juguetes,Auto RC,GBA Norte,5,37792.99
2025-03-14,Hogar,Almohada,GBA Norte,1,38927.55
2025-08-31,Juguetes,Muñeco,Rosario,5,41444.19
2025-11-26,Indumentaria,Zapatillas,GBA Norte,5,62270.35
2025-09-02,Alimentos,Fideos,GBA Norte,8,43751.18
2025-03-10,Electronica,Cargador,Mendoza,4,44245.33
2025-10-10,Juguetes,Rompecabezas,CABA,6,24823.15
2025-09-25,Hogar,Sarten,GBA Sur,5,77718.21
2025-07-26,Electronica,Auriculares,Rosario,2,86186.72
2025-05-04,Hogar,Almohada,GBA Norte,3,68438.59
2025-11-18,Alimentos,Galletitas,CABA,1,14269.57
2025-06-17,Juguetes,Pelota,Rosario,8,31375.37
2025-04-10,Indumentaria,Remera,Mendoza,7,28264.09
2025-05-09,Hogar,Vela,GBA Norte,6,56967.39
2025-02-19,Alimentos,Yerba,Rosario,4,18467.92
2025-06-16,Electronica,Mouse,GBA Sur,4,42953.16
2025-09-30,Hogar,Toalla,GBA Norte,1,39343.26
2025-12-20,Electronica,Auriculares,Rosario,4,80737.35
2025-07-30,Electronica,Cargador,Cordoba,2,37700.03
2025-02-22,Juguetes,Pelota,Mendoza,4,13079.19
2025-04-22,Hogar,Sarten,CABA,7,23824.63
2025-03-03,Hogar,Vela,Cordoba,2,80486.14
2025-06-24,Indumentaria,Medias,CABA,5,9322.4
2025-11-03,Juguetes,Rompecabezas,CABA,5,43365.11
2025-10-05,Indumentaria,Remera,Cordoba,4,73718.82
2025-07-30,Hogar,Sarten,CABA,4,45829.34
2025-10-22,Hogar,Sarten,Cordoba,6,62977.74
2025-08-20,Juguetes,Rompecabezas,CABA,1,66762.16
2025-12-08,Hogar,Lampara,GBA Norte,4,74185.95
2025-01-24,Indumentaria,Pantalon,GBA Norte,5,18590.38
2025-08-24,Electronica,Teclado,GBA Norte,1,56059.51
2025-03-02,Indumentaria,Campera,Mendoza,5,68336.46
2025-12-18,Alimentos,Aceite,Mendoza,3,6630.85
2025-08-31,Alimentos,Cafe,GBA Norte,3,34333.67
2025-12-17,Alimentos,Cafe,CABA,4,69033.16
2025-02-07,Indumentaria,Zapatillas,CABA,3,39681.04
2025-05-17,Juguetes,Cartas,Mendoza,6,48247.06
2025-08-20,Indumentaria,Medias,Rosario,4,59785.98
2025-08-18,Alimentos,Aceite,Rosario,8,75465.41
2025-05-23,Hogar,Almohada,Rosario,1,20059.09
2025-04-11,Alimentos,Fideos,Cordoba,8,69757.67
2025-02-16,Juguetes,Muñeco,Mendoza,1,12283.33
2025-04-28,Juguetes,Muñeco,Rosario,3,43659.63
2025-01-28,Juguetes,Rompecabezas,Rosario,3,78946.12
2025-05-04,Electronica,Parlante,Rosario,2,49386.68
2025-05-04,Juguetes,Cartas,CABA,2,31180.96
2025-05-13,Hogar,Almohada,Rosario,3,13120.02
2025-01-23,Alimentos,Yerba,GBA Norte,4,13434.41
2025-12-24,Electronica,Parlante,GBA Norte,2,56610.76
2025-08-05,Juguetes,Muñeco,Mendoza,8,68652.42
2025-03-26,Hogar,Almohada,CABA,1,3946.45
2025-01-14,Electronica,Auriculares,CABA,2,29702.2
2025-02-12,Indumentaria,Zapatillas,CABA,6,40069.14
2025-01-30,Juguetes,Muñeco,Mendoza,6,14330.0
2025-06-10,Alimentos,Cafe,Rosario,5,58459.03
2025-05-14,Indumentaria,Remera,Rosario,8,73336.16
2025-05-28,Alimentos,Galletitas,CABA,5,14401.38
2025-09-14,Juguetes,Muñeco,GBA Sur,1,34770.63
2025-09-17,Alimentos,Yerba,CABA,1,4929.03
2025-01-02,Hogar,Lampara,Cordoba,6,31736.34
2025-02-15,Hogar,Vela,GBA Sur,7,48173.13
2025-07-13,Juguetes,Muñeco,GBA Norte,5,37754.54
2025-09-19,Indumentaria,Campera,GBA Sur,6,59857.83
2025-06-08,Indumentaria,Medias,Cordoba,1,65934.37
2025-11-17,Alimentos,Cafe,Cordoba,7,19504.57
2025-11-05,Juguetes,Cartas,Cordoba,1,56010.11
2025-11-16,Juguetes,Rompecabezas,GBA Norte,5,6741.79
2025-01-25,Electronica,Teclado,GBA Sur,2,75305.94
2025-10-12,Juguetes,Muñeco,GBA Sur,5,56676.48
2025-11-26,Indumentaria,Medias,Cordoba,4,45361.8
2025-09-22,Indumentaria,Zapatillas,Mendoza,2,68982.9
2025-07-24,Hogar,Lampara,GBA Norte,3,60896.98
2025-12-23,Alimentos,Galletitas,Mendoza,3,27268.45
2025-09-25,Juguetes,Auto RC,Cordoba,1,27485.22
2025-05-05,Alimentos,Aceite,GBA Sur,7,65280.2
2025-04-20,Electronica,Mouse,GBA Sur,1,8312.98
2025-07-19,Hogar,Toalla,GBA Norte,6,32566.17
2025-05-29,Electronica,Cargador,Cordoba,6,71190.65
2025-06-24,Juguetes,Rompecabezas,GBA Sur,1,18058.81
2025-12-09,Electronica,Teclado,Cordoba,5,28387.92
2025-05-29,Juguetes,Cartas,Rosario,1,45964.25
2025-04-26,Electronica,Mouse,GBA Norte,3,50492.04
2025-05-22,Hogar,Lampara,Cordoba,1,55298.48
2025-12-11,Hogar,Sarten,GBA Sur,1,62127.64
2025-05-30,Indumentaria,Pantalon,GBA Norte,6,19595.41
2025-04-10,Juguetes,Auto RC,Rosario,2,29041.57
2025-07-22,Indumentaria,Pantalon,CABA,8,9015.13
2025-09-27,Alimentos,Cafe,Rosario,4,5301.4
2025-05-04,Juguetes,Muñeco,Mendoza,8,61411.68
2025-04-21,Indumentaria,Zapatillas,Mendoza,4,29748.79
2025-01-21,Alimentos,Cafe,Mendoza,2,7838.81
2025-11-10,Juguetes,Pelota,GBA Sur,2,89236.55
2025-08-25,Juguetes,Pelota,Rosario,1,65105.46
2025-01-06,Indumentaria,Pantalon,CABA,1,89756.42
2025-10-28,Electronica,Mouse,Cordoba,3,10969.3
2025-11-02,Juguetes,Muñeco,GBA Norte,6,62267.31
2025-08-30,Alimentos,Fideos,Mendoza,2,26244.78
2025-08-01,Electronica,Parlante,Mendoza,6,20019.46
2025-11-09,Hogar,Lampara,CABA,2,7786.42
2025-03-05,Juguetes,Cartas,GBA Sur,5,10688.2
2025-04-26,Indumentaria,Zapatillas,Rosario,1,43483.87
2025-10-28,Indumentaria,Zapatillas,GBA Norte,3,16183.46
2025-04-21,Juguetes,Cartas,Rosario,4,14161.53
2025-08-20,Hogar,Almohada,GBA Sur,2,38225.94
2025-05-11,Electronica,Mouse,GBA Norte,7,47251.54
2025-01-22,Hogar,Sarten,GBA Sur,7,22150.73
2025-08-08,Alimentos,Cafe,Rosario,2,62738.08
2025-03-07,Alimentos,Cafe,CABA,1,85002.47
2025-09-24,Indumentaria,Campera,Cordoba,2,36406.9
